arm,model,train_grid,test_grid,seed,unseen,normalize,nrmse,checkpoint,pred_n_P,pred_nrmse_P,pred_mae_P,pred_n_Q,pred_nrmse_Q,pred_mae_Q,pred_n_V,pred_nrmse_V,pred_mae_V,pred_n_theta,pred_nrmse_theta,pred_mae_theta,p95_P,p99_P,max_P,p95_Q,p99_Q,max_Q,p95_V,p99_V,max_V,p95_theta,p99_theta,max_theta,vm_n,vm_viol_rate_true,vm_viol_rate_pred,vm_false_secure,vm_false_alarm,ac_dp_mean_mw,ac_dp_max_mw,ac_dp_p95_mw,ac_dq_mean_mvar,ac_dq_max_mvar,ac_dq_p95_mvar,ac_dp_pct_load,ac_dq_pct_load,ac_dp_true_max_mw,branch_loading_max_pct,branch_loading_max_pct_true,overload_rate_true,overload_rate_pred,missed_overload_rate,false_overload_rate
ood,gat,IEEE39,IEEE39,300,True,pu_zscore,0.06450450420379639,ckpt_norm/ood_gat/ood_gat_heldout_IEEE39_s300.pt,100,0.44524362683296204,382.7467041015625,1000,0.14281180500984192,185.9665069580078,2900,0.23362530767917633,0.044382330030202866,3800,0.6848174333572388,57.33787536621094,616.0584716796875,670.7679443359375,671.047119140625,519.2955322265625,672.8311767578125,919.7428588867188,0.13246659934520721,0.16298674046993256,0.18574929237365723,95.8108139038086,106.93804931640625,130.15567016601562,2900,0.3834482729434967,0.24448275566101074,0.6393885016441345,0.17225950956344604,6825.808206757261,50519.637132584605,27562.302770723934,3173.781113121706,32690.625631345672,21089.260169398978,5528.313728514834,2506.691725465669,0.004102766341884667,3463.9316162435093,442.2535128840565,0.24041657434079328,0.774429426102371,0.016589861751152075,0.7082847141190198
ood,gat,IEEE39,IEEE39,700,True,pu_zscore,0.11368498206138611,ckpt_norm/ood_gat/ood_gat_heldout_IEEE39_s700.pt,100,0.795425534248352,726.5418090820312,1000,0.26638656854629517,307.7408142089844,2900,0.22877001762390137,0.046824220567941666,3800,0.8454853892326355,62.40998840332031,974.2034912109375,1029.070068359375,1029.3494873046875,1204.3084716796875,1493.5712890625,1683.417236328125,0.12373536080121994,0.15476888418197632,0.1894342303276062,178.2042236328125,215.64584350585938,253.88284301757812,2900,0.3834482729434967,0.3606896698474884,0.5071942210197449,0.2785235047340393,6078.686542836291,46505.021928358015,19265.532699095133,7116.054838047192,82816.57443054915,57962.48255469015,4923.264975763364,5614.323853636718,0.004102766341884667,7834.790822786237,442.2535128840565,0.24041657434079328,0.7447374252160426,0.15207373271889402,0.7120770128354725
ood,gat,UK,UK,0,True,pu_zscore,0.15478107333183289,ckpt_norm/ood_gat/ood_gat_heldout_UK_s0.pt,100,0.6086776256561279,18656.943359375,2400,0.2106359750032425,1525.23291015625,500,10.161376953125,0.2999742925167084,2800,2.7105813026428223,268.4462585449219,33016.15234375,34728.9453125,34732.77734375,5061.2080078125,8481.2587890625,9535.859375,0.7275680899620056,0.8204715251922607,0.8577038645744324,1040.45654296875,1605.9200439453125,2639.89990234375,500,0.0,0.9240000247955322,,0.9240000247955322,87571.2969757483,837518.0095598765,623742.9201119097,111305.0240080697,970254.1421074944,347581.0807391467,7146.937737307155,20473.964526337222,0.02256714660795467,20193.890733582648,366.00194481596884,0.13235955056179774,0.8958426966292135,0.029711375212224108,0.8844858844858845
ood,gat,UK,UK,100,True,pu_zscore,0.192241832613945,ckpt_norm/ood_gat/ood_gat_heldout_UK_s100.pt,100,0.7131550908088684,23337.810546875,2400,0.2877618074417114,2262.742431640625,500,4.374571800231934,0.13652940094470978,2800,7.082724094390869,846.9008178710938,30713.546875,33289.1796875,33423.1953125,7264.8349609375,9179.5703125,11515.177734375,0.2853739559650421,0.3315340578556061,0.33755266666412354,2432.9091796875,2835.126708984375,3140.9423828125,500,0.0,0.8460000157356262,,0.8460000157356262,72755.61165278267,909810.8965859526,319582.0885734526,107117.89259311363,575890.1705266469,365667.91811769165,6060.709874837712,19333.830075128157,0.02256714660795467,21118.60136262614,366.00194481596884,0.13235955056179774,0.9028089887640449,0.09422750424448217,0.9023569023569024
ood,gat,UK,UK,1000,True,pu_zscore,0.28125420212745667,ckpt_norm/ood_gat/ood_gat_heldout_UK_s1000.pt,100,0.5710338354110718,17367.82421875,2400,0.6945217251777649,4802.548828125,500,4.534527778625488,0.11358757317066193,2800,6.612733364105225,741.6498413085938,31715.671875,34424.5078125,34540.5,20748.53125,24085.6796875,26404.134765625,0.35111603140830994,0.4578307271003723,0.518001139163971,2355.726806640625,2863.40283203125,3391.52197265625,500,0.0,0.49799999594688416,,0.49799999594688416,64300.18843420872,817592.6494376017,308614.50050732814,127418.3604256343,781346.5369095121,447005.35183612676,5289.8581647892515,21814.903064522005,0.02256714660795467,19500.183995202555,366.00194481596884,0.13235955056179774,0.9076404494382022,0.1366723259762309,0.9144004144004144
ood,gat,UK,UK,300,True,pu_zscore,0.14008764922618866,ckpt_norm/ood_gat/ood_gat_heldout_UK_s300.pt,100,0.5266868472099304,15333.2978515625,2400,0.21441712975502014,1746.9505615234375,500,10.060805320739746,0.31693658232688904,2800,2.670492172241211,292.63592529296875,30627.96875,33355.40625,33472.12890625,4636.25048828125,5716.02197265625,10758.6982421875,0.6788974404335022,0.8033463358879089,0.8318469524383545,1016.9049682617188,1204.6356201171875,1728.1929931640625,500,0.0,0.9039999842643738,,0.9039999842643738,62146.277529887084,707609.9045922797,221351.5112540315,130150.2351138822,650784.9009253678,391487.1219737624,5042.068626790708,21915.460408753246,0.02256714660795467,15115.28310112378,366.00194481596884,0.13235955056179774,0.9187640449438202,0.06027164685908319,0.9155659155659156
ood,gat,UK,UK,700,True,pu_zscore,0.23625728487968445,ckpt_norm/ood_gat/ood_gat_heldout_UK_s700.pt,100,0.7323526740074158,23679.080078125,2400,0.33464059233665466,2318.65087890625,500,11.160487174987793,0.33317163586616516,2800,22.08403968811035,2481.109130859375,34591.74609375,37266.1171875,37414.78125,7712.384765625,14454.6962890625,16464.2578125,0.6539974212646484,0.7307596802711487,0.8079075813293457,7967.18310546875,10206.3134765625,11438.7958984375,500,0.0,0.7720000147819519,,0.7720000147819519,88352.52481818113,964095.9268683313,436678.4855691132,146405.58242293494,1077312.132563733,535571.4883353807,7299.376221791098,24669.768714464317,0.02256714660795467,22220.08721366282,366.00194481596884,0.13235955056179774,0.8974157303370787,0.055178268251273345,0.8901838901838902
cross,arma_gnn,IEEE118,IEEE24,0,True,pu_zscore,0.534875750541687,ckpt_norm/cross_arma_gnn/cc_arma_gnn_IEEE118_s0.pt,100,2.853473663330078,3466.207275390625,1100,0.36514022946357727,118.77427673339844,1300,0.3249087631702423,0.03818824514746666,2300,0.9877997636795044,67.79425048828125,4679.92041015625,4985.45556640625,5005.8603515625,309.7450866699219,1069.4281005859375,2486.072265625,0.09668201953172684,0.12930037081241608,0.2167646288871765,159.3988494873047,197.889404296875,227.34683227539062,1300,0.03999999910593033,0.16769230365753174,0.942307710647583,0.17227564752101898,3115.414302187029,15040.584112677428,10282.208863610798,4369.520758751079,25005.16001700733,18338.247399732452,4013.861421783907,8597.382157716549,0.0008034773983256471,2914.375464466867,151.31231666828333,0.024337479718766902,0.8396430502974581,0.044444444444444446,0.8367516629711752
cross,arma_gnn,IEEE118,IEEE39,0,True,pu_zscore,0.44490954279899597,ckpt_norm/cross_arma_gnn/cc_arma_gnn_IEEE118_s0.pt,100,6.884535789489746,6542.3330078125,1000,0.2253297120332718,317.818115234375,2900,0.2919345200061798,0.06342961639165878,3800,1.9509294033050537,158.63124084472656,6782.12109375,6831.59716796875,6831.85009765625,752.3262329101562,1075.7752685546875,1432.651123046875,0.1505405157804489,0.16814230382442474,0.22611868381500244,285.9861145019531,448.6867370605469,475.140380859375,2900,0.3834482729434967,0.386896550655365,0.41726619005203247,0.2651006579399109,5221.609262601966,36716.2716482295,16703.012037216293,11778.960872963882,62135.83831700473,30883.05582593024,4230.0777010054,9296.804995089045,0.004102766341884667,5431.656200723976,442.2535128840565,0.24041657434079328,0.9483713715931753,0.06175115207373272,0.9515752625437572
cross,arma_gnn,IEEE118,IEEE118,0,False,pu_zscore,0.003670415608212352,ckpt_norm/cross_arma_gnn/cc_arma_gnn_IEEE118_s0.pt,100,0.03401291370391846,38.07142639160156,5400,0.006087195593863726,6.140079498291016,6400,0.011809675954282284,0.0008607644704170525,11700,0.027211282402276993,2.399183750152588,225.73548889160156,265.8219909667969,321.71337890625,19.62075424194336,80.39268493652344,468.481689453125,0.002915533259510994,0.010046581737697124,0.09146028757095337,7.98199987411499,17.688987731933594,340.47650146484375,6400,0.1404687464237213,0.13718749582767487,0.036707453429698944,0.002181421499699354,71.95833503734235,1969.81223104839,276.4304777108449,16.479222680282266,663.9507444698617,59.603638944184056,237.32952364113652,24.509865798493642,0.0037645663818632147,813.3306833716897,677.2283342026458,0.10627253852038028,0.12342913342804065,0.04524421593830334,0.024576633857064253
cross,arma_gnn,IEEE118,UK,0,True,pu_zscore,0.15867222845554352,ckpt_norm/cross_arma_gnn/cc_arma_gnn_IEEE118_s0.pt,100,0.5550256371498108,16814.98046875,2400,0.20066702365875244,1583.1722412109375,500,13.557214736938477,0.37381771206855774,2800,12.625816345214844,1648.212890625,31090.1796875,33715.73046875,33829.23828125,4904.1240234375,7294.32421875,11357.962890625,1.065757393836975,1.2595937252044678,1.4150079488754272,3702.464599609375,5941.31640625,7080.15185546875,500,0.0,0.8759999871253967,,0.8759999871253967,100365.547344756,1233873.5238384677,960333.2950238512,106536.59248012789,671750.3386493163,336306.58948892105,8166.609192372269,17830.63992906681,0.02256714660795467,24214.291062805954,366.00194481596884,0.13235955056179774,0.9340449438202247,0.021222410865874362,0.9272209272209272
cross,arma_gnn,IEEE118,IEEE24,100,True,pu_zscore,0.5958253145217896,ckpt_norm/cross_arma_gnn/cc_arma_gnn_IEEE118_s100.pt,100,2.9142589569091797,3535.89697265625,1100,0.868721067905426,321.952392578125,1300,0.458994060754776,0.052223775535821915,2300,1.0692591667175293,70.82073211669922,4723.36767578125,5357.54833984375,5417.09423828125,1125.5323486328125,1469.7431640625,4475.189453125,0.12618842720985413,0.15646247565746307,0.20155465602874756,171.3457794189453,202.37509155273438,238.18429565429688,1300,0.03999999910593033,0.42461538314819336,0.5384615659713745,0.42307692766189575,3382.615740631118,15782.44574167884,12112.842739700973,3735.5864633658375,24238.757648153987,15518.46910052535,4357.136583559336,7299.691330295363,0.0008034773983256471,2980.2684850015758,151.31231666828333,0.024337479718766902,0.8564088696592753,0.044444444444444446,0.8539356984478935
cross,arma_gnn,IEEE118,IEEE39,100,True,pu_zscore,0.5284947752952576,ckpt_norm/cross_arma_gnn/cc_arma_gnn_IEEE118_s100.pt,100,7.127218246459961,6771.42333984375,1000,0.7371995449066162,1173.7509765625,2900,0.37839341163635254,0.07787644118070602,3800,2.3826022148132324,201.74722290039062,7072.22705078125,7127.70068359375,7128.0244140625,1952.4310302734375,2126.953369140625,2473.06298828125,0.18793748319149017,0.23974207043647766,0.3699670433998108,339.75555419921875,379.89715576171875,414.64349365234375,2900,0.3834482729434967,0.7675862312316895,0.1600719392299652,0.7225950956344604,5627.5897933450215,28388.15919565402,14570.480301002699,10834.659036912512,50553.28222220627,28125.910659397097,4559.138340193578,8538.428332633512,0.004102766341884667,4610.669221880488,442.2535128840565,0.24041657434079328,0.9470418790161755,0.0847926267281106,0.9571178529754959
cross,arma_gnn,IEEE118,IEEE118,100,False,pu_zscore,0.0034330985508859158,ckpt_norm/cross_arma_gnn/cc_arma_gnn_IEEE118_s100.pt,100,0.028454892337322235,42.109737396240234,5400,0.005643424112349749,6.029427528381348,6400,0.01216919720172882,0.0008286106749437749,11700,0.027180269360542297,2.2580432891845703,150.667724609375,212.83627319335938,314.0712890625,19.262598037719727,70.92018127441406,415.996337890625,0.0027779387310147285,0.010593329556286335,0.10121071338653564,8.097887992858887,18.34992027282715,344.3478088378906,6400,0.1404687464237213,0.13640624284744263,0.03781979903578758,0.0014542810386046767,61.827401600663585,2403.7559364259896,228.43202507579792,15.515325783113253,442.7852651221574,56.664027622352485,204.43428218439763,23.003988417523665,0.0037645663818632147,675.1617034946087,677.2283342026458,0.10627253852038028,0.1153972243470659,0.08534704370179949,0.02035825640398606
cross,arma_gnn,IEEE118,UK,100,True,pu_zscore,0.17155073583126068,ckpt_norm/cross_arma_gnn/cc_arma_gnn_IEEE118_s100.pt,100,0.5649999380111694,16860.40625,2400,0.30118465423583984,1804.099609375,500,14.082932472229004,0.39389654994010925,2800,8.468292236328125,1070.0020751953125,31573.744140625,34280.01953125,34402.42578125,7162.451171875,15710.4189453125,21482.8203125,1.0676695108413696,1.2755061388015747,1.3414149284362793,2979.272216796875,3705.519287109375,4755.96435546875,500,0.0,0.9959999918937683,,0.9959999918937683,77281.73579624636,899212.7050099373,453745.01803282293,114276.52120965152,548837.2708521524,385518.313960037,6383.595558294556,19985.817243575657,0.02256714660795467,20290.890932276594,366.00194481596884,0.13235955056179774,0.9147191011235956,0.038200339558573854,0.9075369075369075
cross,arma_gnn,IEEE118,IEEE24,1000,True,pu_zscore,0.5989622473716736,ckpt_norm/cross_arma_gnn/cc_arma_gnn_IEEE118_s1000.pt,100,2.8701274394989014,3475.2353515625,1100,0.9408037662506104,319.29840087890625,1300,0.3976290822029114,0.043263718485832214,2300,1.1123849153518677,71.31029510498047,4979.24462890625,5322.89892578125,5326.67431640625,886.22900390625,2199.632080078125,5328.7509765625,0.12477760761976242,0.1369147151708603,0.2411327362060547,182.7298126220703,223.24087524414062,253.24412536621094,1300,0.03999999910593033,0.32615384459495544,0.6153846383094788,0.32371795177459717,2707.8382006231896,15727.262173665536,10954.299707330276,2343.97262458303,14113.816638462124,8433.539339945404,3477.378975712476,4546.296175239625,0.0008034773983256471,1934.1011586942248,151.31231666828333,0.024337479718766902,0.8710113574905354,0.06666666666666667,0.8694567627494457
cross,arma_gnn,IEEE118,IEEE39,1000,True,pu_zscore,0.5523875951766968,ckpt_norm/cross_arma_gnn/cc_arma_gnn_IEEE118_s1000.pt,100,7.346221446990967,6981.21630859375,1000,0.8004449009895325,1266.5089111328125,2900,0.5359016060829163,0.10693170875310898,3800,2.4556057453155518,215.43406677246094,7229.24853515625,7278.92578125,7279.19775390625,2283.71728515625,2304.387451171875,2535.27197265625,0.2592862546443939,0.39591941237449646,0.3985825181007385,318.36346435546875,360.7799987792969,418.85797119140625,2900,0.3834482729434967,0.7575861811637878,0.2841726541519165,0.7835570573806763,7009.600987905248,40770.63891768183,29270.961763494426,9804.485095255875,48616.797214642604,31588.664931564854,5677.752063029029,7729.102397979112,0.004102766341884667,5993.737237080044,442.2535128840565,0.24041657434079328,0.9647684467095059,0.047004608294930875,0.9684947491248541
cross,arma_gnn,IEEE118,IEEE118,1000,False,pu_zscore,0.0036215707659721375,ckpt_norm/cross_arma_gnn/cc_arma_gnn_IEEE118_s1000.pt,100,0.03186724707484245,39.33592987060547,5400,0.006013787351548672,5.095820426940918,6400,0.012163707986474037,0.0007979287765920162,11700,0.02746828831732273,2.206461191177368,187.6668701171875,254.3946533203125,330.4287109375,15.4506196975708,72.41114044189453,467.40234375,0.002867179922759533,0.010012203827500343,0.104469895362854,8.16297721862793,21.72039031982422,346.19775390625,6400,0.1404687464237213,0.13671875,0.036707453429698944,0.0016360661247745156,69.54943336736723,3126.8848873272864,318.76544963821,15.724231224321004,1133.8304217002733,64.12176741045602,229.99878878401597,23.202148706959047,0.0037645663818632147,1507.8584487669048,677.2283342026458,0.10627253852038028,0.12834662878373948,0.05861182519280206,0.031668398850644985
cross,arma_gnn,IEEE118,UK,1000,True,pu_zscore,0.20750653743743896,ckpt_norm/cross_arma_gnn/cc_arma_gnn_IEEE118_s1000.pt,100,0.6172415614128113,19705.015625,2400,0.4150931239128113,3026.525390625,500,19.840774536132812,0.4548678994178772,2800,8.763686180114746,1174.4991455078125,31678.955078125,34311.52734375,34426.96484375,11624.537109375,14503.2060546875,22112.814453125,1.6953171491622925,2.0358307361602783,2.182626247406006,2516.43212890625,3397.850830078125,4418.74267578125,500,0.0,0.6019999980926514,,0.6019999980926514,68053.04910332995,935888.4690316491,344488.37421123247,121858.35944945693,646175.4549417928,380173.3991401133,5522.8884753972025,21066.190726159017,0.02256714660795467,21989.647025393868,366.00194481596884,0.13235955056179774,0.9301123595505618,0.050933786078098474,0.9272209272209272
cross,arma_gnn,IEEE118,IEEE24,300,True,pu_zscore,0.5165548920631409,ckpt_norm/cross_arma_gnn/cc_arma_gnn_IEEE118_s300.pt,100,2.801187753677368,3434.054931640625,1100,0.19476200640201569,84.22154998779297,1300,0.31698691844940186,0.031027402728796005,2300,0.8748033046722412,50.070701599121094,3769.83447265625,4316.09228515625,4320.63671875,241.3983154296875,362.9063415527344,733.5867919921875,0.13535632193088531,0.14492593705654144,0.1804632544517517,118.01686096191406,272.7664489746094,300.7135314941406,1300,0.03999999910593033,0.07769230753183365,1.0,0.08092948794364929,2713.5349411128623,15785.934840077942,10525.430942784444,3394.343111116751,21654.223733516046,16644.909108853542,3495.6461401680463,6625.682088532025,0.0008034773983256471,1858.725222307887,151.31231666828333,0.024337479718766902,0.7157923201730665,0.03333333333333333,0.7095343680709535
cross,arma_gnn,IEEE118,IEEE39,300,True,pu_zscore,0.31014660000801086,ckpt_norm/cross_arma_gnn/cc_arma_gnn_IEEE118_s300.pt,100,4.622989654541016,4386.556640625,1000,0.2594451904296875,349.3039245605469,2900,0.3256691098213196,0.06696116179227829,3800,1.561096429824829,106.75977325439453,4532.6435546875,4567.12451171875,6169.82177734375,963.4354858398438,1290.662109375,1483.5343017578125,0.17652663588523865,0.2223382443189621,0.28113317489624023,384.4056091308594,441.155517578125,464.6429138183594,2900,0.3834482729434967,0.37931033968925476,0.48111510276794434,0.2925055921077728,5430.85393026892,30634.53298644157,15768.932464280128,10907.009147021492,60010.42464218282,33455.35397375838,4398.421156831009,8599.031970677665,0.004102766341884667,4675.8304613014825,442.2535128840565,0.24041657434079328,0.9370706846886772,0.07373271889400922,0.94049008168028
cross,arma_gnn,IEEE118,IEEE118,300,False,pu_zscore,0.0037892465479671955,ckpt_norm/cross_arma_gnn/cc_arma_gnn_IEEE118_s300.pt,100,0.04152854159474373,61.24968719482422,5400,0.006062537431716919,5.7538557052612305,6400,0.012018467299640179,0.001250445144250989,11700,0.027082229033112526,2.1925246715545654,250.50369262695312,340.42596435546875,348.854736328125,17.823402404785156,68.69918823242188,487.421630859375,0.003399755572900176,0.011168465949594975,0.07565343379974365,7.376936435699463,15.679784774780273,343.5076904296875,6400,0.1404687464237213,0.13062499463558197,0.07230255752801895,0.0003635702596511692,49.82596475600059,1821.0903024815207,190.99328708154667,13.422658320132207,580.0499583535491,51.22919755653182,164.68073735058877,19.809347300733865,0.0037645663818632147,808.7543784784351,677.2283342026458,0.10627253852038028,0.11638072341820566,0.06426735218508997,0.01895213058629333
cross,arma_gnn,IEEE118,UK,300,True,pu_zscore,0.19128970801830292,ckpt_norm/cross_arma_gnn/cc_arma_gnn_IEEE118_s300.pt,100,0.5488884449005127,16010.26171875,2400,0.23917022347450256,2133.30322265625,500,21.933963775634766,0.6980517506599426,2800,21.532201766967773,2943.38916015625,31735.53515625,34502.41796875,34624.83984375,5010.40185546875,8411.2587890625,12170.2421875,1.3535661697387695,1.492583990097046,1.544296383857727,6439.8037109375,9981.4375,11454.203125,500,0.0,1.0,,1.0,68835.7341092764,849598.5501193474,315487.6590479035,102756.38407445427,487246.79781486146,319416.8191457706,5692.297923650496,17825.165588400545,0.02256714660795467,19707.355286007944,366.00194481596884,0.13235955056179774,0.9214606741573034,0.0466893039049236,0.9166019166019166
cross,arma_gnn,IEEE118,IEEE24,700,True,pu_zscore,0.697586178779602,ckpt_norm/cross_arma_gnn/cc_arma_gnn_IEEE118_s700.pt,100,3.4302096366882324,4180.17138671875,1100,1.005935788154602,351.164794921875,1300,0.2888195216655731,0.03278246521949768,2300,0.9865085482597351,53.245243072509766,5223.755859375,5503.51806640625,5538.01904296875,1423.424072265625,1888.904052734375,3974.82568359375,0.08865190297365189,0.10351299494504929,0.19871056079864502,120.15961456298828,345.8758850097656,373.2053527832031,1300,0.03999999910593033,0.13230769336223602,1.0,0.1378205120563507,2965.204221708351,15793.222353796264,10040.027362794634,2400.2235998139104,17980.796164997315,10413.172247682607,3812.5519499732186,4728.986693142629,0.0008034773983256471,1624.3818664414948,151.31231666828333,0.024337479718766902,0.7863710113574905,0.2777777777777778,0.7879711751662971
cross,arma_gnn,IEEE118,IEEE39,700,True,pu_zscore,0.5848769545555115,ckpt_norm/cross_arma_gnn/cc_arma_gnn_IEEE118_s700.pt,100,7.566445350646973,7190.892578125,1000,0.9269862174987793,1371.7449951171875,2900,0.38513046503067017,0.0809621587395668,3800,1.6274434328079224,134.72271728515625,7412.537109375,7459.28125,7459.47314453125,2895.5009765625,2996.50927734375,3505.40185546875,0.17457984387874603,0.29643428325653076,0.3139423131942749,280.50140380859375,340.7126159667969,479.6649169921875,2900,0.3834482729434967,0.4665517210960388,0.564748227596283,0.4860178828239441,7248.819858609522,51467.418599315475,22544.607689447257,8429.078876371543,63196.7856739204,36265.79167293672,5872.102637494485,6647.297934730326,0.004102766341884667,5703.839136948566,442.2535128840565,0.24041657434079328,0.9415023266120097,0.016589861751152075,0.9282380396732789
cross,arma_gnn,IEEE118,IEEE118,700,False,pu_zscore,0.0034617038909345865,ckpt_norm/cross_arma_gnn/cc_arma_gnn_IEEE118_s700.pt,100,0.030967440456151962,52.70371627807617,5400,0.005610377062112093,6.3887248039245605,6400,0.011919363401830196,0.0009616033057682216,11700,0.027234384790062904,2.275885581970215,171.71218872070312,219.98291015625,274.304443359375,27.390256881713867,62.444705963134766,422.259033203125,0.003121369518339634,0.010974696837365627,0.08035296201705933,7.419105052947998,15.634350776672363,346.7049560546875,6400,0.1404687464237213,0.1329687535762787,0.06562847644090652,0.0019996364135295153,69.23992774659192,2216.6235399564184,267.6983474546371,15.48024873220671,410.463156928949,58.36093723334801,228.93239715881185,23.135415687593902,0.0037645663818632147,732.6232266694581,677.2283342026458,0.10627253852038028,0.12539613157032017,0.038560411311053984,0.025982759674756984
cross,arma_gnn,IEEE118,UK,700,True,pu_zscore,0.18724441528320312,ckpt_norm/cross_arma_gnn/cc_arma_gnn_IEEE118_s700.pt,100,0.5939253568649292,18304.599609375,2400,0.294514924287796,1959.5533447265625,500,9.292156219482422,0.2927156984806061,2800,14.662251472473145,1806.5234375,32537.125,35214.15234375,35332.75390625,7198.31298828125,12826.3974609375,26897.255859375,0.5882472991943359,0.6674920916557312,0.6819920539855957,4524.2109375,8812.0439453125,10301.60546875,500,0.0,0.9120000004768372,,0.9120000004768372,70815.76021067328,1155177.8285692185,271242.67394902615,123716.21758669414,805831.5064380929,401695.7451034131,5919.684529818491,21497.32120125157,0.02256714660795467,23944.87544703511,366.00194481596884,0.13235955056179774,0.9201123595505618,0.042444821731748725,0.9144004144004144
cross,arma_gnn,IEEE24,IEEE24,0,False,pu_zscore,0.004904720466583967,ckpt_norm/cross_arma_gnn/cc_arma_gnn_IEEE24_s0.pt,100,0.01931709423661232,14.789899826049805,1100,0.011104791425168514,3.4115102291107178,1300,0.011552909389138222,0.0007833705749362707,2300,0.010813283734023571,0.45644086599349976,49.20067596435547,83.82632446289062,126.59475708007812,11.498003005981445,27.55279541015625,83.47589111328125,0.0026031583547592163,0.005466575734317303,0.03737539052963257,1.677370309829712,3.7549281120300293,11.293701171875,1300,0.03999999910593033,0.04307692125439644,0.07692307978868484,0.006410256493836641,41.02966988265181,1540.6752572647306,166.32995485586974,6.945862573472841,296.0546106927369,26.798307543882533,54.34229255252032,13.884815860764288,0.0008034773983256471,283.9788666452785,151.31231666828333,0.024337479718766902,0.028123309897241752,0.07777777777777778,0.00582039911308204
cross,arma_gnn,IEEE24,IEEE39,0,True,pu_zscore,0.09627659618854523,ckpt_norm/cross_arma_gnn/cc_arma_gnn_IEEE24_s0.pt,100,1.0984046459197998,1032.40283203125,1000,0.17628729343414307,222.686767578125,2900,0.3335396647453308,0.068134605884552,3800,0.5393005609512329,46.018680572509766,1215.4893798828125,1261.6875,1261.884033203125,675.923828125,949.1641235351562,1120.50537109375,0.18660473823547363,0.21514733135700226,0.2358972430229187,80.15840911865234,95.06010437011719,119.66437530517578,2900,0.3834482729434967,0.5193103551864624,0.35521581768989563,0.4412751793861389,2791.897725129781,25293.29821444803,9656.403587699078,1548.3630314244185,11241.996587772152,4845.257795912791,2262.296091486163,1233.8005196597312,0.004102766341884667,2714.860692740348,442.2535128840565,0.24041657434079328,0.6784843784622202,0.1935483870967742,0.6379813302217037
cross,arma_gnn,IEEE24,IEEE118,0,True,pu_zscore,0.11754658818244934,ckpt_norm/cross_arma_gnn/cc_arma_gnn_IEEE24_s0.pt,100,2.4317281246185303,5458.33203125,5400,0.09091631323099136,245.6427764892578,6400,0.2335815280675888,0.04451240226626396,11700,0.6004917025566101,209.0145263671875,6400.34521484375,6593.75390625,6615.796875,512.7916870117188,986.9320068359375,2338.698486328125,0.07899311184883118,0.13527314364910126,0.19152498245239258,300.05322265625,327.6279296875,372.50054931640625,6400,0.1404687464237213,0.017500000074505806,0.9955506324768066,0.019632793962955475,2005.6482616040173,21173.891998157258,7494.943579179091,1027.7246682351288,14743.300143891152,3546.650377907826,6719.70518483849,1596.1232319507346,0.0037645663818632147,6481.871176332453,677.2283342026458,0.10627253852038028,0.6910173751502569,0.29048843187660667,0.6888182429540869
cross,arma_gnn,IEEE24,UK,0,True,pu_zscore,0.12954756617546082,ckpt_norm/cross_arma_gnn/cc_arma_gnn_IEEE24_s0.pt,100,0.5404433012008667,15826.353515625,2400,0.13813310861587524,1182.642822265625,500,6.935324668884277,0.2184746414422989,2800,1.9230784177780151,256.89990234375,30925.3359375,33670.609375,33784.53125,3063.463623046875,4309.44921875,7919.11083984375,0.48949822783470154,0.6207433938980103,0.6978620886802673,590.4359741210938,790.601806640625,1158.7177734375,500,0.0,0.9340000152587891,,0.9340000152587891,51534.77692856203,585505.8880496181,173144.2684332575,99916.62708634934,414933.216491872,283228.7934774637,4197.03358346197,17373.276047050764,0.02256714660795467,13880.57166678162,366.00194481596884,0.13235955056179774,0.8912359550561798,0.057724957555178265,0.8834498834498834
cross,arma_gnn,IEEE24,IEEE24,100,False,pu_zscore,0.0044657206162810326,ckpt_norm/cross_arma_gnn/cc_arma_gnn_IEEE24_s100.pt,100,0.01942060887813568,18.449602127075195,1100,0.008799402043223381,2.9499034881591797,1300,0.012647846713662148,0.0008147757616825402,2300,0.009977491572499275,0.42123353481292725,46.95878219604492,79.67031860351562,108.36264038085938,11.60232162475586,23.96543312072754,40.704010009765625,0.002559506334364414,0.005846360232681036,0.048328518867492676,1.5540021657943726,3.7985355854034424,10.520160675048828,1300,0.03999999910593033,0.03846153989434242,0.09615384787321091,0.0024038462433964014,34.84804897039532,1052.8502911503917,133.4420325654083,6.588001331382176,144.00507434710525,24.111789579656367,45.9551136206727,13.145733952625841,0.0008034773983256471,361.6358476989559,151.31231666828333,0.024337479718766902,0.023796646836127637,0.3,0.006929046563192905
