model,held_out_grid,seed,regime,num_layers,hidden,learning_rate,normalize,nrmse,mse,mae,nrmse_P,nrmse_Q,nrmse_V,nrmse_theta,mse_P,mse_Q,mse_V,mse_theta,mae_P,mae_Q,mae_V,mae_theta
nnconv,IEEE39,300,B,2,128,0.001,pu_zscore,8.043811798095703,95686800.0,910.6959228515624,6.7559123039245605,0.4255013465881347,0.3147391676902771,3.2424156665802,381990240.0,626053.6875,0.0068326098844408,130900.125,3121.607666015625,237.7022857666016,0.0469282418489456,283.42657470703125
nnconv,UK,300,B,2,128,0.001,pu_zscore,0.1366629898548126,3732124.75,517.6890258789062,0.0709714442491531,0.1849469095468521,6.533642292022705,3.029730796813965,10121145.0,4568230.5,0.0695900842547416,239122.890625,525.45751953125,1235.2049560546875,0.0792184844613075,310.01434326171875
gat,IEEE24,0,B,2,128,0.001,pu_zscore,0.4114032387733459,80022.6875,63.44077301025391,0.1267764270305633,0.8138564229011536,0.2279079705476761,0.6580421924591064,67777.0546875,249314.875,0.0010940944775938,2998.8232421875,50.58974456787109,165.86337280273438,0.0189803503453731,37.291015625
gat,IEEE24,100,B,2,128,0.001,pu_zscore,0.4997451901435852,118079.625,77.18080139160156,0.2585792243480682,0.7041264772415161,0.3913908898830414,0.7345630526542664,281963.5625,186618.171875,0.0032266895286738,3736.81494140625,102.34513092041016,157.88841247558594,0.0300480611622333,48.459617614746094
gat,IEEE24,300,B,2,128,0.001,pu_zscore,1.0514601469039917,522713.0,124.66124725341795,0.6212613582611084,1.0974483489990234,0.467017263174057,1.1950299739837646,1627625.25,453336.53125,0.0045941122807562,9890.1083984375,259.55224609375,172.90843200683594,0.0332668796181678,66.15111541748047
gat,IEEE24,700,B,2,128,0.001,pu_zscore,0.3179545700550079,47797.80078125,50.432762145996094,0.053553357720375,0.6832368969917297,0.2702232301235199,0.6993843913078308,12094.2548828125,175709.484375,0.0015380878467112,3387.46875,18.517946243286133,139.89358520507812,0.0188351552933454,43.300689697265625
gat,IEEE24,1000,B,2,128,0.001,pu_zscore,0.9142095446586608,395156.59375,106.8584213256836,0.5531912446022034,0.8754410743713379,0.3484981954097748,0.4892290234565735,1290494.875,288473.8125,0.0025582138914614,1657.5545654296875,228.4779357910156,172.20277404785156,0.0276395250111818,26.725360870361328
gat,IEEE39,0,B,2,128,0.001,pu_zscore,0.5227577686309814,404137.5625,93.22127532958984,0.1677239537239074,0.6305270195007324,0.1951946318149566,0.7160792946815491,235436.859375,1374729.0,0.0026279722806066,6384.4716796875,77.38101196289062,228.6535186767578,0.0324045270681381,66.81809997558594
gat,IEEE39,100,B,2,128,0.001,pu_zscore,0.1912752538919448,54106.0390625,47.23456954956055,0.0146784838289022,0.246631845831871,0.1941501200199127,0.5868262052536011,1803.21142578125,210333.28125,0.0025999224744737,4287.67236328125,4.881400108337402,129.8820037841797,0.0325696468353271,54.14228820800781
gat,IEEE39,300,B,2,128,0.001,pu_zscore,0.0645045042037963,6153.3037109375,28.3496036529541,0.0234301351010799,0.068016842007637,0.2014589458703994,0.5683271288871765,4594.453125,15997.150390625,0.0027993563562631,4021.60498046875,9.814020156860352,47.683719635009766,0.0330022498965263,55.867671966552734
gat,IEEE39,700,B,2,128,0.001,pu_zscore,0.1136849820613861,19113.2421875,39.595436096191406,0.0418578162789344,0.1268716752529144,0.1972721368074417,0.7016647458076477,14663.4912109375,55659.4609375,0.002684210659936,6130.0205078125,18.6292781829834,78.90790557861328,0.0348180122673511,60.80973434448242
gat,IEEE39,1000,B,2,128,0.001,pu_zscore,0.7890878319740295,920828.6875,104.74069213867188,0.6604886651039124,0.0909647345542907,0.2151579707860946,0.5433259010314941,3651026.5,28612.501953125,0.0031930075492709,3675.5595703125,305.8934326171875,64.45185852050781,0.0375876203179359,48.57991409301758
gat,IEEE118,0,B,2,128,0.001,pu_zscore,0.3421628177165985,728497.375,100.89716339111328,0.2645204067230224,0.1149892508983612,0.1055604368448257,0.3692875802516937,2747835.5,148522.640625,0.0005495406803674,17631.23828125,152.51116943359375,124.93492889404295,0.0130866542458534,126.12944793701172
gat,IEEE118,100,B,2,128,0.001,pu_zscore,0.1534492671489715,146518.328125,65.25967407226562,0.1155180409550666,0.0642408058047294,0.0917976349592208,0.3481301963329315,524049.09375,46355.37890625,0.000415585556766,15668.8369140625,66.47513580322266,74.96904754638672,0.010776818729937,119.5837631225586
gat,IEEE118,300,B,2,128,0.001,pu_zscore,0.1916695833206176,228596.046875,65.58724212646484,0.1491887271404266,0.0479976050555706,0.0952021926641464,0.3342085182666778,874066.25,25877.19921875,0.0004469833802431,14440.7060546875,85.90972137451172,61.7226676940918,0.0116219911724329,114.70497131347656
gat,IEEE118,700,B,2,128,0.001,pu_zscore,0.1573721766471862,154105.53125,67.53336334228516,0.119490347802639,0.0611395761370658,0.1005837991833686,0.3258181512355804,560709.625,41987.79296875,0.0004989460576325,13724.732421875,68.75942993164062,89.7327880859375,0.0120134400203824,111.62923431396484
gat,IEEE118,1000,B,2,128,0.001,pu_zscore,0.2032788842916488,257126.53125,86.935546875,0.1443605422973632,0.1319608837366104,0.0919147208333015,0.3348857462406158,818407.0,195599.90625,0.0004166464204899,14499.2890625,83.11698913574219,149.29132080078125,0.0105176735669374,115.32332611083984
gat,UK,0,B,2,128,0.001,pu_zscore,0.1547810733318328,4787294.0,541.2114868164062,0.0847041830420494,0.1845261305570602,3.80488920211792,2.6634371280670166,14416909.0,4547468.0,0.0236004739999771,184798.28125,643.3428344726562,1262.2618408203125,0.051719706505537,259.18951416015625
gat,UK,100,B,2,128,0.001,pu_zscore,0.192241832613945,7384994.0,873.7717895507812,0.0992433726787567,0.2520916759967804,1.638041853904724,6.959537029266357,19790894.0,8487327.0,0.0043740798719227,1261751.125,804.7520751953125,1872.614501953125,0.0235395543277263,817.6973266601562
gat,UK,300,B,2,128,0.001,pu_zscore,0.1400876492261886,3921516.75,564.2715454101562,0.0732942596077919,0.187838613986969,3.76723051071167,2.6240451335906982,10794496.0,4712199.0,0.0231356211006641,179372.40625,528.734375,1445.752197265625,0.0546442344784736,282.5450744628906
gat,UK,700,B,2,128,0.001,pu_zscore,0.2362572848796844,11153849.0,1282.753662109375,0.1019149273633956,0.2931594848632812,4.179001808166504,21.699939727783203,20870744.0,11477884.0,0.0284696351736783,12266766.0,816.52001953125,1918.88330078125,0.0574433840811252,2395.5537109375
gat,UK,1000,B,2,128,0.001,pu_zscore,0.2812542021274566,15807107.0,1322.377197265625,0.0794656425714492,0.6084308624267578,1.6979365348815918,6.497720241546631,12688818.0,49439764.0,0.0046998029574751,1099854.0,598.8905639648438,3974.523193359375,0.0195840634405612,716.0757446289062
gcn,IEEE24,0,B,2,128,0.001,pu_zscore,0.9357134699821472,413964.84375,119.4724349975586,0.4856548607349396,1.322454810142517,0.2558130621910095,0.6520874500274658,994629.125,658285.375,0.0013784187613055,2944.79541015625,194.4439849853516,243.3152008056641,0.0191720426082611,40.11138534545898
gcn,IEEE24,100,B,2,128,0.001,pu_zscore,0.8642911911010742,353181.46875,118.40628814697266,0.4121358394622803,1.3579859733581543,0.2729363143444061,0.5770959258079529,716286.0625,694133.625,0.0015691282460466,2306.42578125,164.4335479736328,273.6508483886719,0.0211991947144269,35.51957321166992
gcn,IEEE24,300,B,2,128,0.001,pu_zscore,0.4124068021774292,80413.5703125,67.71611785888672,0.1780879497528076,0.7023752331733704,0.1804671287536621,0.5660689473152161,133744.15625,185691.03125,0.0006860123830847,2219.12646484375,72.27030944824219,162.90109252929688,0.0158065184950828,35.67728805541992
gcn,IEEE24,700,B,2,128,0.001,pu_zscore,0.8636902570724487,352690.46875,99.43805694580078,0.4282070398330688,1.3000307083129885,0.2645379602909088,0.4453101754188537,773238.25,636150.375,0.0014740482438355,1373.3101806640625,115.22907257080078,257.01220703125,0.0191335566341877,25.49180603027344
gcn,IEEE24,1000,B,2,128,0.001,pu_zscore,1.818023443222046,1562703.75,182.5828094482422,1.1651371717453003,1.1785258054733276,0.1702300161123275,0.6826894879341125,5724793.5,522794.25,0.0006103909108787,3227.675537109375,486.8841552734375,200.7001190185547,0.0153112057596445,42.73163986206055
gcn,IEEE39,0,B,2,128,0.001,pu_zscore,4.686767578125,32484414.0,610.1831665039062,3.6937777996063232,2.1338915824890137,0.2093527466058731,0.4765517115592956,114189408.0,15745425.0,0.0030230297707021,2827.630859375,1711.1124267578125,684.5545654296875,0.0383492484688758,45.02705764770508
gcn,IEEE39,100,B,2,128,0.001,pu_zscore,4.3357038497924805,27800166.0,529.463623046875,3.554760694503784,1.2544680833816528,0.2379798144102096,0.4938060939311981,105756000.0,5441629.0,0.0039062974974513,3036.096435546875,1646.71337890625,423.3197326660156,0.0440586544573307,47.77737808227539
gcn,IEEE39,300,B,2,128,0.001,pu_zscore,1.5911158323287964,3743964.5,195.41085815429688,1.321904182434082,0.3183048069477081,0.2043220996856689,0.2695991396903991,14624608.0,350345.125,0.002879491308704,904.9813842773438,612.3460083007812,145.74143981933594,0.0339953303337097,23.52199935913086
gcn,IEEE39,700,B,2,128,0.001,pu_zscore,1.6332828998565674,3945036.5,216.25233459472656,1.3490909337997437,0.3962098956108093,0.2366962730884552,0.63230961561203,15232343.0,542825.6875,0.0038642741274088,4978.08447265625,624.935546875,189.0665283203125,0.0428510345518589,50.96446990966797
gcn,IEEE39,1000,B,2,128,0.001,pu_zscore,1.4376307725906372,3056489.5,197.71124267578125,1.1775251626968384,0.4219124913215637,0.2228181660175323,0.6923224329948425,11604452.0,615537.5,0.0034244137350469,5967.87158203125,545.4559326171875,183.74343872070312,0.0399693734943866,61.60562515258789
gcn,IEEE118,0,B,2,128,0.001,pu_zscore,0.2773231863975525,478558.125,84.16341400146484,0.217541754245758,0.0582545138895511,0.1168506667017936,0.3693262636661529,1858478.75,38118.63671875,0.000673379516229,17634.9296875,125.41427612304688,83.69782257080078,0.0156999938189983,127.52582550048828
gcn,IEEE118,100,B,2,128,0.001,pu_zscore,0.2946577370166778,540254.0625,84.16043090820312,0.2301878184080124,0.0755122452974319,0.110696330666542,0.3532752990722656,2080831.875,64049.09375,0.0006043157773092,16135.40625,132.70993041992188,81.8021469116211,0.0146663216874003,122.11498260498048
gcn,IEEE118,300,B,2,128,0.001,pu_zscore,0.3385016620159149,712990.8125,92.30422973632812,0.2658227980136871,0.0737872868776321,0.105637639760971,0.3500946760177612,2774960.75,61156.3125,0.000550344819203,15846.1708984375,153.27818298339844,95.37969970703124,0.0133591257035732,120.54563903808594
gcn,IEEE118,700,B,2,128,0.001,pu_zscore,0.1326328068971634,109462.21875,75.82652282714844,0.0946497395634651,0.0792398452758789,0.1076167151331901,0.3463357090950012,351812.5,70528.625,0.0005711588892154,15507.7177734375,54.39113998413086,130.23806762695312,0.0127615062519907,118.66412353515624
gcn,IEEE118,1000,B,2,128,0.001,pu_zscore,0.16927570104599,178300.078125,121.9245147705078,0.0863742902874946,0.1888377219438552,0.1337613463401794,0.3900438547134399,292982.3125,400549.0625,0.0008823863463476,19668.90625,49.57906723022461,304.2093505859375,0.0159301701933145,133.89369201660156
gcn,UK,0,B,2,128,0.001,pu_zscore,0.1833501309156417,6717641.5,591.77734375,0.108353391289711,0.1539245098829269,2.141918659210205,2.1035091876983643,23591058.0,3164240.5,0.007478985004127,115266.171875,894.2761840820312,1209.649169921875,0.0324453152716159,263.15167236328125
gcn,UK,100,B,2,128,0.001,pu_zscore,0.1737750470638275,6034331.0,586.966796875,0.1002089083194732,0.1686341017484665,3.2825493812561035,2.4902937412261963,20177860.0,3797910.0,0.0175654515624046,161552.703125,809.0340576171875,1236.0806884765625,0.0428903028368949,302.70904541015625
gcn,UK,300,B,2,128,0.001,pu_zscore,0.3956721127033233,31284212.0,1431.053955078125,0.1804751455783844,0.6668123006820679,6.920380592346191,3.426582336425781,65448120.0,59382860.0,0.0780722424387931,305868.9375,1498.86962890625,3875.35009765625,0.0929269641637802,349.9035339355469
gcn,UK,700,B,2,128,0.001,pu_zscore,0.1552431583404541,4815920.0,542.1389770507812,0.0892769545316696,0.1471130698919296,6.952591896057129,3.705888271331787,16015524.0,2890389.75,0.0788007229566574,357764.84375,695.6923217773438,1091.8721923828125,0.0890145897865295,380.9024963378906
gcn,UK,1000,B,2,128,0.001,pu_zscore,0.170364648103714,5799803.0,684.8903198242188,0.0731792375445365,0.2894815504550934,12.09561252593994,6.918399333953857,10760642.0,11191691.0,0.2385022342205047,1246878.875,529.76171875,1497.0103759765625,0.0920779854059219,712.6970825195312
gin,IEEE24,0,B,3,128,0.001,pu_zscore,1.441839575767517,982905.0625,218.7028350830078,0.7428319454193115,2.064152956008911,0.3848960995674133,0.3649858832359314,2326949.0,1603748.625,0.0031204898841679,922.5619506835938,310.0057678222656,540.6629028320312,0.033849399536848,24.10890007019043
gin,IEEE24,100,B,3,128,0.001,pu_zscore,0.6074480414390564,174460.03125,101.37384796142578,0.0980357304215431,1.3202359676361084,0.3171012103557586,0.4217766225337982,40529.80859375,656078.3125,0.0021180273033678,1231.99365234375,38.67887496948242,337.64508056640625,0.0261259395629167,29.14529609680176
gin,IEEE24,300,B,3,128,0.001,pu_zscore,0.5857624411582947,162226.125,91.85432434082033,0.278190553188324,0.920711636543274,0.551345705986023,0.7077579498291016,326355.1875,319080.1875,0.0064030033536255,3469.06884765625,82.9648208618164,239.97991943359372,0.0477947704493999,44.424713134765625
gin,IEEE24,700,B,3,128,0.001,pu_zscore,1.0504536628723145,521712.84375,149.36338806152344,0.425763726234436,1.8725351095199585,0.4199229478836059,0.6125632524490356,764439.375,1319813.375,0.0037142829969525,2598.63525390625,175.39527893066406,384.459228515625,0.0309117287397384,37.568058013916016
gin,IEEE24,1000,B,3,128,0.001,pu_zscore,0.3560805916786194,59947.9453125,91.33258819580078,0.0541290529072284,0.7449222803115845,0.3327015936374664,1.6373728513717651,12355.677734375,208869.25,0.002331554191187,18566.86328125,17.48383140563965,268.9722595214844,0.0318396724760532,78.84243774414062
gin,IEEE39,0,B,3,128,0.001,pu_zscore,0.1525661647319793,34422.67578125,53.7893180847168,0.11008270829916,0.0774874687194824,0.2207143604755401,1.1160603761672974,101419.7421875,20762.1640625,0.0033600537572056,15508.794921875,50.73015213012695,50.33003234863281,0.0431236773729324,114.05394744873048
gin,IEEE39,100,B,3,128,0.001,pu_zscore,0.1169294565916061,20219.763671875,49.56280517578125,0.0724744647741317,0.0846426114439964,0.394094318151474,0.9876725077629088,43959.65625,24773.525390625,0.0107123665511608,12145.8681640625,33.14212417602539,63.95671844482422,0.0727936178445816,101.07957458496094
gin,IEEE39,300,B,3,128,0.001,pu_zscore,0.157274380326271,36580.04296875,61.429012298583984,0.1043425276875495,0.0973965227603912,0.1645414680242538,1.3412851095199585,91118.5859375,32801.71875,0.0018673931481316,22399.83984375,48.0515251159668,64.13438415527344,0.0306950043886899,133.49942016601562
gin,IEEE39,700,B,3,128,0.001,pu_zscore,0.1060521453619003,16632.8671875,57.69813919067383,0.0449784733355045,0.0809221938252449,0.1895276308059692,1.4713977575302124,16931.4296875,22643.576171875,0.0024775939527899,26956.458984375,20.006866455078125,60.60451126098633,0.0340263769030571,150.1471405029297
gin,IEEE39,1000,B,3,128,0.001,pu_zscore,0.1743848174810409,44972.33984375,62.500247955322266,0.1301462203264236,0.060912124812603,0.2923512756824493,1.4255210161209106,141757.921875,12829.7197265625,0.0058951517567038,25301.71484375,60.04711532592773,45.05253982543945,0.0551216229796409,144.8462371826172
gin,IEEE118,0,B,3,128,0.001,pu_zscore,0.3036642372608185,573785.625,106.51187133789062,0.2253277450799942,0.1600673496723175,0.1502440422773361,0.322597861289978,1993892.125,287795.34375,0.0011132481740787,13454.7724609375,129.7692108154297,187.1600646972656,0.0209937393665313,109.0971908569336
gin,IEEE118,100,B,3,128,0.001,pu_zscore,0.431159496307373,1156746.625,176.4126434326172,0.2665785551071167,0.4029763042926788,0.1684820055961609,0.3068467974662781,2790761.75,1824051.875,0.0013999242801219,12172.970703125,153.70782470703125,448.0764770507813,0.0245379488915205,103.84172821044922
gin,IEEE118,300,B,3,128,0.001,pu_zscore,0.1754217892885208,191482.65625,64.19087219238281,0.1343861669301986,0.0634137913584709,0.1520318537950515,0.2987660765647888,709220.8125,45169.53125,0.0011398998321965,11540.2685546875,77.34952545166016,79.80716705322266,0.0218841712921857,99.58489227294922
gin,IEEE118,700,B,3,128,0.001,pu_zscore,0.1398142278194427,121636.8125,74.79080200195312,0.0965164303779602,0.0978762432932853,0.1263975650072097,0.3185106515884399,365826.25,107605.0859375,0.0007879068143665,13115.99609375,55.45585632324219,136.1626739501953,0.01525295432657,107.52942657470705
gin,IEEE118,1000,B,3,128,0.001,pu_zscore,0.1944933086633682,235381.15625,84.47854614257812,0.1445683687925338,0.0988112911581993,0.1406117677688598,0.2928580343723297,820765.25,109670.890625,0.000975081231445,11088.3681640625,83.24559020996094,156.20361328125,0.019888712093234,98.44509887695312
gin,UK,0,B,3,128,0.001,pu_zscore,0.23374904692173,10918274.0,1411.9068603515625,0.0658971592783927,0.2806193828582763,184.76710510253903,30.62384033203125,8725610.0,10516936.0,55.65267181396485,24430498.0,470.5521240234375,2065.32763671875,2.255650043487549,3109.4921875
gin,UK,100,B,3,128,0.001,pu_zscore,0.141403466463089,3995530.75,589.6743774414062,0.0771512314677238,0.1221065670251846,19.57105255126953,8.828402519226074,11960467.0,1991278.125,0.6244031190872192,2030379.625,569.67724609375,779.5043334960938,0.268418550491333,1009.2474975585938
gin,UK,300,B,3,128,0.001,pu_zscore,0.991644024848938,196501536.0,4751.31298828125,0.0299889799207448,2.422492742538452,11.256498336791992,4.139935493469238,1807115.0,783752448.0,0.2065586298704147,446478.09375,209.43157958984372,18323.791015625,0.1549686044454574,471.8720703125
gin,UK,700,B,3,128,0.001,pu_zscore,0.1618132442235946,5232177.0,801.6022338867188,0.0750433728098869,0.263078361749649,6.978201866149902,3.766808032989502,11315847.0,9243237.0,0.0793823227286338,369623.84375,548.371826171875,2300.24951171875,0.0880511999130249,357.6996765136719
gin,UK,1000,B,3,128,0.001,pu_zscore,0.2170312851667404,9412371.0,1076.7725830078125,0.0909833237528801,0.3806238174438476,11.535584449768066,8.000577926635742,16633590.0,19348434.0,0.2169281840324401,1667461.125,742.9424438476562,2673.828369140625,0.1551463305950164,890.1646728515625
transformer,IEEE24,0,B,2,128,0.001,pu_zscore,1.1005566120147705,572667.4375,131.6067352294922,0.6623511910438538,1.0755285024642944,0.2384234368801117,0.8678793907165527,1850045.25,435407.96875,0.0011973845539614,5216.29541015625,272.28662109375,209.2842254638672,0.0206560716032981,44.8354606628418
