model,train_grid,test_grid,unseen,seed,regime,num_layers,hidden,learning_rate,nrmse,mse,mae,nrmse_P,nrmse_Q,nrmse_V,nrmse_theta,mse_P,mse_Q,mse_V,mse_theta,mae_P,mae_Q,mae_V,mae_theta
gcn,IEEE39,IEEE39,False,100,B,2,128,0.001,0.0631971731781959,6485.8798828125,15.05877685546875,0.0369964726269245,0.0580939911305904,0.5126665830612183,0.0905084386467933,11811.296875,14010.150390625,0.020288536325097,122.05133056640624,15.911624908447266,36.777774810791016,0.0930788516998291,7.452627658843994
gcn,IEEE39,IEEE118,True,100,B,2,128,0.001,0.1080105006694793,67030.5,64.13330841064453,0.0729478448629379,0.0627268105745315,0.6493040919303894,0.8438533544540405,204655.453125,40454.73046875,0.0255253594368696,23011.78515625,41.26220703125,71.65189361572266,0.0945031195878982,143.52464294433594
gcn,IEEE39,UK,True,100,B,2,128,0.001,0.1460127532482147,5774919.5,467.1683044433594,0.0899992510676384,0.115093283355236,75.5447769165039,0.7159081697463989,19364462.0,3717635.5,9.023248672485352,17572.984375,753.9172973632812,1015.3441162109376,1.1014211177825928,98.31053161621094
gcn,IEEE39,IEEE24,True,300,B,2,128,0.001,0.0915370136499404,4917.53271484375,23.963911056518555,0.0329714938998222,0.1463559716939926,2.5155067443847656,0.3254148960113525,5135.59423828125,13602.2353515625,0.1390566527843475,932.1609497070312,11.504700660705566,59.302955627441406,0.204491838812828,24.843507766723636
gcn,IEEE39,IEEE39,False,300,B,2,128,0.001,0.0649995356798172,6861.10595703125,14.264785766601562,0.0418662428855896,0.0538770891726017,0.8268358111381531,0.1343663334846496,15125.3330078125,12050.0439453125,0.0527739077806472,268.9957275390625,18.0319938659668,26.37184333801269,0.1452285200357437,12.510076522827148
gcn,IEEE39,IEEE118,True,300,B,2,128,0.001,0.1140712723135948,74764.1015625,59.58029556274414,0.0792580842971801,0.0623734034597873,1.2842460870742798,0.735097348690033,241593.671875,40000.15625,0.0998555347323417,17462.48828125,44.87623977661133,65.95706939697266,0.187392845749855,127.30047607421876
gcn,IEEE39,UK,True,300,B,2,128,0.001,0.1383596956729889,5185414.5,441.6280212402344,0.0856992453336715,0.105170339345932,34.135799407958984,1.5194847583770752,17558266.0,3104226.25,1.842358946800232,79163.2578125,713.471923828125,898.3959350585938,0.3950570225715637,154.24917602539062
gcn,IEEE39,IEEE24,True,700,B,2,128,0.001,0.1019741520285606,6102.8681640625,28.401514053344727,0.0312813818454742,0.1700914949178695,1.5036762952804563,0.4012023210525512,4622.58935546875,18371.919921875,0.0496877767145633,1416.9122314453125,11.364075660705566,71.85171508789062,0.1230701059103012,30.26719665527344
gcn,IEEE39,IEEE39,False,700,B,2,128,0.001,0.0632848516106605,6503.888671875,14.491076469421388,0.0388899557292461,0.0554398223757743,0.8246844410896301,0.117311455309391,13051.2421875,12759.216796875,0.0524996370077133,205.0431365966797,16.73506736755371,30.408201217651367,0.1521729677915573,10.668868064880373
gcn,IEEE39,IEEE118,True,700,B,2,128,0.001,0.1263233423233032,91686.9765625,58.89604949951172,0.0909251347184181,0.0549620650708675,0.5570741891860962,0.7407738566398621,317955.53125,31059.1015625,0.0187889169901609,17733.22265625,51.58000564575195,56.59823989868164,0.0794125646352768,127.3265380859375
gcn,IEEE39,UK,True,700,B,2,128,0.001,0.1537049263715744,6399409.0,657.3807373046875,0.0825529173016548,0.1755475103855133,225.57077026367188,4.374319553375244,16292676.0,8648808.0,80.4488296508789,656072.625,684.576904296875,1469.5308837890625,2.028850555419922,473.3861083984375
gcn,IEEE39,IEEE24,True,1000,B,2,128,0.001,0.0948357880115509,5278.3515625,28.32681655883789,0.0289284493774175,0.1563331484794616,3.371179580688477,0.4316094219684601,3953.3359375,15519.9931640625,0.2497495263814926,1639.8262939453125,11.196393966674805,70.28749084472656,0.2582321166992187,31.56513023376465
gcn,IEEE39,IEEE39,False,1000,B,2,128,0.001,0.0580518059432506,5472.74267578125,12.865671157836914,0.0361516699194908,0.0500889681279659,0.6824184060096741,0.1152113229036331,11278.041015625,10415.126953125,0.0359486155211925,197.76742553710935,15.537759780883787,25.50979232788086,0.1303759068250656,10.28475570678711
gcn,IEEE39,IEEE118,True,1000,B,2,128,0.001,0.129843607544899,96868.296875,60.01603698730469,0.0938234701752662,0.0532700605690479,0.7679693698883057,0.7817258834838867,338548.875,29176.232421875,0.0357078276574611,19748.099609375,53.25621795654297,52.32107162475586,0.0923065990209579,134.39456176757812
gcn,IEEE39,UK,True,1000,B,2,128,0.001,0.1504213064908981,6128907.0,695.3168334960938,0.0853128582239151,0.1544727683067321,233.07032775878903,3.4932539463043213,17400292.0,6696852.5,85.88712310791016,418399.59375,712.1809692382812,1659.565185546875,2.65409779548645,406.8668212890625
gcn,IEEE118,IEEE24,True,0,B,2,128,0.001,5.197780609130859,15855855.0,1764.9150390625,1.8113375902175903,5.5046000480651855,579.1302490234375,57.074851989746094,15499305.0,19241588.0,7370.43994140625,28675148.0,798.9385375976562,2538.109130859375,37.493160247802734,3685.119140625
gcn,IEEE118,IEEE39,True,0,B,2,128,0.001,6.727490425109863,73498728.0,2944.189453125,0.9479867219924928,5.525383472442627,191.53628540039065,103.46595764160156,7754994.5,126737536.0,2831.931640625,159499520.0,445.7620239257813,5066.33349609375,16.806310653686523,6247.85693359375
gcn,IEEE118,IEEE118,False,0,B,2,128,0.001,0.0079942569136619,367.1948852539063,3.538621664047241,0.0022396272979676,0.0106728542596101,0.2577312886714935,0.0569164343178272,192.90786743164065,1171.180908203125,0.0040217023342847,104.68675994873048,0.549929678440094,6.871669292449951,0.0351038873195648,6.697784900665283
gcn,IEEE118,UK,True,0,B,2,128,0.001,2.9350757598876958,2333473792.0,28405.263671875,0.6739327907562256,3.399071216583252,29436.5390625,382.0317077636719,1085827456.0,3242554880.0,1370022.0,5004143104.0,6112.13232421875,45451.1015625,422.4853515625,61635.34375
gcn,IEEE118,IEEE24,True,100,B,2,128,0.001,14.845977783203123,129351488.0,5020.85986328125,0.7190938591957092,22.284448623657227,99.20901489257812,150.5865020751953,2442781.25,315350240.0,216.29330444335935,199612704.0,317.5434265136719,10165.67578125,5.825785160064697,9594.39453125
gcn,IEEE118,IEEE39,True,100,B,2,128,0.001,22.05706596374512,790076352.0,9220.931640625,0.5620781183242798,22.094219207763672,139.45578002929688,275.5319519042969,2726279.25,2026458368.0,1501.2523193359375,1131119104.0,264.1296081542969,20306.548828125,12.23941707611084,16300.8037109375
gcn,IEEE118,IEEE118,False,100,B,2,128,0.001,0.0078463582322001,353.73394775390625,3.9634292125701904,0.0018183194333687,0.0107331480830907,0.313148558139801,0.0565443634986877,127.15655517578124,1184.4508056640625,0.0059371287934482,103.32254028320312,0.5117744207382202,7.688574314117432,0.044080302119255,7.609286308288574
gcn,IEEE118,UK,True,100,B,2,128,0.001,9.309368133544922,23474950144.0,90413.9140625,0.2742799520492553,14.223278999328612,4959.6474609375,1038.017822265625,179852208.0,56776200192.0,38891.58984375,36943716352.0,2473.402099609375,191503.5,73.05546569824219,167605.65625
gcn,IEEE118,IEEE24,True,300,B,2,128,0.001,2.8387672901153564,4729480.0,1024.25244140625,0.051070537418127,3.4666969776153564,71.76726531982422,35.787132263183594,12321.2373046875,7631698.0,113.18624877929688,11273789.0,14.776442527770996,1617.442626953125,5.255744457244873,2459.53515625
gcn,IEEE118,IEEE39,True,300,B,2,128,0.001,3.9688124656677246,25579662.0,1825.4969482421875,0.5304005742073059,3.216961622238159,111.04214477539062,61.81382751464844,2427643.75,42960772.0,951.8233032226562,56929280.0,249.21331787109372,3034.26318359375,10.13860321044922,4008.373291015625
gcn,IEEE118,IEEE118,False,300,B,2,128,0.001,0.0081395329907536,380.6619567871094,4.352475643157959,0.002031174255535,0.0108876312151551,0.3767304718494415,0.0670258551836013,158.66925048828125,1218.7919921875,0.0085928477346897,145.1781005859375,0.5956239104270935,8.529336929321289,0.0508787781000137,8.234060287475586
gcn,IEEE118,UK,True,300,B,2,128,0.001,1.701151967048645,783881728.0,16427.87890625,0.0638755559921264,2.1179986000061035,4246.16357421875,233.3347930908203,9754318.0,1258978048.0,28506.740234375,1866766080.0,520.22998046875,28138.7890625,61.89386749267578,36990.61328125
gcn,IEEE118,IEEE24,True,700,B,2,128,0.001,21.58047103881836,273322656.0,4760.70458984375,2.111878633499145,41.087100982666016,28.01327133178711,4.854618072509766,21069360.0,1072013888.0,17.245210647583008,207456.109375,929.069091796875,17735.111328125,2.780339241027832,375.8561401367188
gcn,IEEE118,IEEE39,True,700,B,2,128,0.001,29.02147102355957,1367768064.0,8569.369140625,0.5462688207626343,36.291351318359375,32.95933532714844,8.290722846984863,2575074.5,5467472896.0,83.85665130615234,1024116.1875,256.6867980957031,33306.328125,3.447384595870972,711.0189819335938
gcn,IEEE118,IEEE118,False,700,B,2,128,0.001,0.0083671053871512,402.2452392578125,4.75275182723999,0.0015426697209477,0.0113978460431098,0.2523567676544189,0.0749950557947158,91.52596282958984,1335.6983642578125,0.0038557208608835,181.75303649902344,0.61590576171875,8.765425682067871,0.0356009565293788,9.594074249267578
gcn,IEEE118,UK,True,700,B,2,128,0.001,12.732192039489746,43910733824.0,83572.0625,0.7022333145141602,24.929780960083008,798.3719482421875,34.57355117797852,1178936448.0,174423015424.0,1007.7774047851562,40984436.0,6337.333984375,322492.78125,10.443678855895996,5447.6943359375
gcn,IEEE118,IEEE24,True,1000,B,2,128,0.001,2.4703409671783447,3581522.0,810.0778198242188,0.155158519744873,2.344443082809448,39.11363983154297,34.900325775146484,113727.28125,3490348.0,33.619972229003906,10721981.0,64.19209289550781,1053.170654296875,3.0581159591674805,2119.890380859375
gcn,IEEE118,IEEE39,True,1000,B,2,128,0.001,3.3011341094970703,17697014.0,1385.4967041015625,0.64182049036026,2.0223090648651123,61.64081954956055,58.07771301269531,3554709.75,16977566.0,293.3036193847656,50255480.0,301.66766357421875,1845.6048583984373,8.263774871826172,3386.45068359375
gcn,IEEE118,IEEE118,False,1000,B,2,128,0.001,0.0088202431797981,446.9939270019531,5.124407768249512,0.0017605330795049,0.0118934800848364,0.829051673412323,0.0814413875341415,119.20288848876952,1454.3895263671875,0.0416139364242553,214.3417205810547,0.4307723045349121,9.52957820892334,0.1328531950712204,10.404427528381348
gcn,IEEE118,UK,True,1000,B,2,128,0.001,1.7033644914627075,785922176.0,15377.6357421875,0.0960703268647193,2.152818441390991,1008.1840209960938,230.45098876953125,22065112.0,1300713472.0,1607.0660400390625,1820908416.0,824.9602661132812,24838.541015625,14.578471183776855,35832.45703125
gcn,UK,IEEE24,True,0,B,2,128,0.001,3.1537740230560303,5837339.5,326.3602294921875,2.096243381500244,2.0197536945343018,16.11957359313965,0.1830237209796905,20758542.0,2590516.0,5.710155487060547,294.8701477050781,929.3516845703124,361.2122192382813,0.9788728952407836,13.898059844970703
gcn,UK,IEEE39,True,0,B,2,128,0.001,1.0656968355178833,1844339.75,200.31375122070312,0.6406497955322266,0.9606563448905944,71.51615142822266,0.5292037725448608,3541753.5,3831038.0,394.8106994628906,4172.6337890625,300.5082397460937,445.27239990234375,6.524200439453125,48.95024871826172
gcn,UK,IEEE118,True,0,B,2,128,0.001,0.4016424119472503,926871.75,100.5928192138672,0.3017670512199402,0.1375626921653747,3.815382480621338,0.5757567286491394,3502209.25,194564.734375,0.8813567757606506,10712.58984375,172.190673828125,131.51437377929688,0.5762380957603455,98.08995819091795
gcn,UK,UK,False,0,B,2,128,0.001,0.0093209585174918,23533.443359375,25.88827896118164,0.0041260002180933,0.0137746296823024,17.275453567504883,0.0730964764952659,40699.21484375,53250.875,0.4718598127365112,183.1993103027344,20.315637588500977,73.74481964111328,0.1527337580919265,9.33992862701416
gcn,UK,IEEE24,True,100,B,2,128,0.001,3.408238172531128,6817319.5,359.0354309082031,2.2382922172546387,2.381457090377808,7.386354446411133,0.2689107060432434,23667210.0,3601429.25,1.198950171470642,636.549560546875,992.4277954101562,426.97705078125,0.5197681188583374,16.217056274414062
gcn,UK,IEEE39,True,100,B,2,128,0.001,1.172798991203308,2233679.25,241.02474975585935,0.7814614772796631,0.9254937767982484,93.72484588623048,2.6991257667541504,5269775.0,3555718.5,678.0943603515625,108545.2109375,367.1099243164063,456.37054443359375,7.740274429321289,132.8782958984375
gcn,UK,IEEE118,True,100,B,2,128,0.001,0.3851208090782165,852186.1875,94.48942565917967,0.2884829342365265,0.1385869234800338,4.840259552001953,0.5731979012489319,3200653.25,197472.828125,1.4184463024139404,10617.580078125,164.62193298339844,115.47686767578124,0.5651601552963257,97.29376220703124
gcn,UK,UK,False,100,B,2,128,0.001,0.0089897802099585,21890.83984375,25.685134887695312,0.0038599262479692,0.0135712856426835,26.640567779541016,0.0858403742313385,35619.31640625,51690.2734375,1.122124433517456,252.64698791503903,16.327510833740234,75.38338470458984,0.3113026022911072,10.718331336975098
gcn,UK,IEEE24,True,300,B,2,128,0.001,0.5596981644630432,183849.125,84.92701721191406,0.2295274883508682,0.8742139339447021,89.95973205566406,0.3414740562438965,248875.890625,485316.28125,177.84315490722656,1026.43505859375,98.74622344970705,215.4183654785156,3.8454647064208975,21.697998046875
gcn,UK,IEEE39,True,300,B,2,128,0.001,0.1323407739400863,28442.052734375,47.82882690429688,0.0725374594330787,0.1224081367254257,133.1678924560547,0.5671799182891846,45404.79296875,62201.50390625,1368.9251708984375,4792.98583984375,32.53056716918945,83.33897399902344,20.95848274230957,54.48727416992188
gcn,UK,IEEE118,True,300,B,2,128,0.001,0.1134979873895645,74014.5,62.242584228515625,0.0717091783881187,0.0918346643447876,14.820640563964844,0.598328709602356,197764.3125,86711.3828125,13.298712730407717,11569.0078125,40.59320831298828,105.29295349121094,1.7076314687728882,101.37653350830078
gcn,UK,UK,False,300,B,2,128,0.001,0.0140668377280235,53599.07421875,31.84638786315918,0.0077227111905813,0.0159793272614479,24.991153717041016,0.0664349272847175,142582.796875,71661.1640625,0.9874762296676636,151.32960510253906,34.300025939941406,83.99300384521484,0.2099324166774749,8.882583618164062
gcn,UK,IEEE24,True,700,B,2,128,0.001,3.056637048721313,5483295.0,329.250244140625,2.023604154586792,2.0188183784484863,5.707761764526367,0.1690387725830078,19344812.0,2588117.0,0.7159333229064941,251.52940368652344,896.6181030273438,407.5211486816406,0.5915345549583435,12.270143508911133
gcn,UK,IEEE39,True,700,B,2,128,0.001,1.17780601978302,2252792.0,228.1820526123047,0.8027580380439758,0.9076526165008544,144.52157592773438,1.387731432914734,5560915.5,3419949.5,1612.30078125,28692.95703125,377.218017578125,451.6046142578125,10.501838684082031,73.40365600585938
gcn,UK,IEEE118,True,700,B,2,128,0.001,0.1947993487119674,218029.640625,83.98230743408203,0.1392996609210968,0.1056832447648048,3.58172345161438,0.5836475491523743,746274.375,114835.21875,0.7767114639282227,11008.234375,79.44718933105469,156.93214416503906,0.4530651569366455,99.0967788696289
gcn,UK,UK,False,700,B,2,128,0.001,0.0083655314520001,18956.205078125,27.7022647857666,0.0029218583367764,0.0140019506216049,22.482669830322266,0.1067785918712616,20410.134765625,55022.9609375,0.7991895079612732,390.9302673339844,10.030969619750977,86.81004333496094,0.2568283975124359,13.711220741271973
gcn,UK,IEEE24,True,1000,B,2,128,0.001,3.239577293395996,6159287.5,360.49755859375,2.128784418106079,2.2548556327819824,8.239947319030762,0.2183459401130676,21408034.0,3228693.75,1.4920719861984253,419.6684265136719,943.041015625,484.0535888671875,0.5335167646408081,14.361993789672852
gcn,UK,IEEE39,True,1000,B,2,128,0.001,1.2127296924591064,2388370.25,226.26524353027344,0.913589894771576,0.7508537173271179,14.366458892822266,0.8443632125854492,7202438.0,2340405.0,15.932361602783203,10622.408203125,429.3775634765625,411.2053527832031,1.8891923427581787,62.588863372802734
gcn,UK,IEEE118,True,1000,B,2,128,0.001,0.2891056537628174,480234.8125,159.38943481445312,0.1521876752376556,0.3143292665481567,2.669943332672119,0.6658902764320374,890753.0625,1015856.625,0.4315982460975647,14329.1943359375,86.82000732421875,436.529052734375,0.3385534584522247,113.87014770507812
gcn,UK,UK,False,1000,B,2,128,0.001,0.008261932991445,18489.603515625,30.180078506469727,0.0028281391132622,0.0139381308108568,14.79804515838623,0.0956564471125602,19121.814453125,54522.51953125,0.3462284803390503,313.7324523925781,20.71638298034668,87.52762603759766,0.140310525894165,12.336002349853516
gat,IEEE24,IEEE24,False,0,B,2,128,0.001,0.0132698621600866,103.34432983398438,2.734695672988892,0.0019343569874763,0.024153783917427,1.144723892211914,0.0535012334585189,17.676109313964844,370.4757080078125,0.0287966784089803,25.19669914245605,0.5601982474327087,6.810872554779053,0.0866803377866745,3.48103141784668
gat,IEEE24,IEEE39,True,0,B,2,128,0.001,0.132839486002922,28656.818359375,35.773826599121094,0.0887023285031318,0.1039167195558548,14.264193534851074,0.3558758199214935,67896.4375,44828.1875,15.706344604492188,1886.954345703125,40.01276016235352,66.33821105957031,2.153644561767578,34.59069061279297
gat,IEEE24,IEEE118,True,0,B,2,128,0.001,0.1023106649518013,60142.61328125,48.57432174682617,0.0693956390023231,0.0664555355906486,2.303694725036621,0.5549855828285217,185209.296875,45407.25,0.3213108777999878,9953.5908203125,39.1933708190918,60.77522277832031,0.3538842499256134,93.9748077392578
gat,IEEE24,UK,True,0,B,2,128,0.001,0.1502300202846527,6113328.5,637.4446411132812,0.0898099616169929,0.1292942017316818,279.983154296875,3.735567331314087,19283090.0,4691642.5,123.94180297851562,478458.3125,752.512939453125,1276.717529296875,3.698078155517578,516.8499755859375
gat,IEEE24,IEEE24,False,100,B,2,128,0.001,0.0170217994600534,170.04531860351562,2.679273843765259,0.0073732240125536,0.0251824334263801,1.4279885292053225,0.0483917780220508,256.8196716308594,402.702880859375,0.0448115840554237,20.61385726928711,1.04164719581604,6.799590110778809,0.1308646947145462,2.7449939250946045
gat,IEEE24,IEEE39,True,100,B,2,128,0.001,0.135115161538124,29647.0703125,37.39996719360352,0.0894282162189483,0.1071965470910072,10.328693389892578,0.3538202941417694,69012.2421875,47702.58984375,8.235147476196289,1865.21923828125,40.39409637451172,72.54804229736328,1.5878924131393433,35.06983947753906
gat,IEEE24,IEEE118,True,100,B,2,128,0.001,0.1031001359224319,61074.359375,50.35565185546875,0.0699270665645599,0.0663699358701706,4.733866691589356,0.5820745229721069,188056.78125,45290.34375,1.3567743301391602,10948.9765625,39.49502182006836,63.88227844238281,0.5504040122032166,97.4948959350586
gat,IEEE24,UK,True,100,B,2,128,0.001,0.1551501899957656,6520320.5,640.2184448242188,0.0900282338261604,0.1500221937894821,144.62640380859375,3.3630659580230717,19376934.0,6316519.5,33.071144104003906,387794.5,753.7780151367188,1371.473876953125,1.884076833724976,433.7377624511719
gat,IEEE24,IEEE24,False,300,B,2,128,0.001,0.013284252025187,103.5685806274414,2.345526933670044,0.0018606673693284,0.0244350787252187,1.1582884788513184,0.0461334288120269,16.355012893676758,379.1550903320313,0.0294831823557615,18.7347354888916,0.4562221169471741,6.4025726318359375,0.0966921374201774,2.426621437072754
gat,IEEE24,IEEE39,True,300,B,2,128,0.001,0.1378130316734314,30842.830078125,40.028053283691406,0.0892129018902778,0.1124094575643539,12.772504806518556,0.386309415102005,68680.3203125,52454.90234375,12.59310531616211,2223.4892578125,40.35501480102539,77.96849060058594,2.285778284072876,39.5029182434082
gat,IEEE24,IEEE118,True,300,B,2,128,0.001,0.1027928069233894,60710.796875,49.0766487121582,0.0696027353405952,0.067277617752552,2.9906492233276367,0.555961549282074,186316.40625,46537.609375,0.5415101051330566,9988.6298828125,39.31338882446289,62.97270202636719,0.4455667734146118,93.57494354248048
gat,IEEE24,UK,True,300,B,2,128,0.001,0.1547409147024154,6485966.0,648.096435546875,0.0899392589926719,0.1499028801918029,351.9906311035156,2.950782060623169,19338652.0,6306476.5,195.89178466796875,298541.84375,752.8837280273438,1431.5738525390625,4.454023361206055,403.4743041992188
gat,IEEE24,IEEE24,False,700,B,2,128,0.001,0.0159076713025569,148.5138702392578,2.964032888412476,0.0050911735743284,0.0266280137002468,1.365062952041626,0.0491946823894977,122.44730377197266,450.2637023925781,0.040949273854494,21.303571701049805,0.8741145730018616,7.7503132820129395,0.104540504515171,3.1271631717681885
gat,IEEE24,IEEE39,True,700,B,2,128,0.001,0.1351847052574157,29677.59375,40.32799911499024,0.0888127610087394,0.1067590191960334,9.947136878967283,0.4722720682621002,68065.6015625,47313.984375,7.637951374053955,3323.14208984375,40.06176376342773,68.64745330810547,1.6739916801452637,50.92880630493164
gat,IEEE24,IEEE118,True,700,B,2,128,0.001,0.1026643514633178,60559.16015625,49.17716979980469,0.0694336742162704,0.0675506293773651,2.0372445583343506,0.5537107586860657,185412.359375,46916.0625,0.2512823045253753,9907.916015625,39.217716217041016,63.84496307373047,0.3296439349651336,93.31635284423828
gat,IEEE24,UK,True,700,B,2,128,0.001,0.149561733007431,6059060.5,609.6340942382812,0.0894871279597282,0.1301762908697128,416.93267822265625,3.127568483352661,19144704.0,4755877.0,274.8437805175781,335385.78125,747.5518798828125,1263.740478515625,5.647695541381836,421.5962219238281
gat,IEEE24,IEEE24,False,1000,B,2,128,0.001,0.0156018109992146,142.8577423095703,2.5477664470672607,0.0051401634700596,0.0258784033358097,0.9166759848594666,0.0492226146161556,124.8151397705078,425.2696228027344,0.0184659902006387,21.327768325805664,0.7821840047836304,6.655412673950195,0.0673588439822197,2.6861119270324707
gat,IEEE24,IEEE39,True,1000,B,2,128,0.001,0.140898510813713,32239.359375,43.317344665527344,0.0843140557408332,0.1249808445572853,20.08784294128418,0.428680419921875,61344.68359375,64843.6171875,31.14922523498535,2737.9892578125,37.77033233642578,93.13977813720705,2.856041193008423,39.50321578979492
gat,IEEE24,IEEE118,True,1000,B,2,128,0.001,0.1090234741568565,68293.6796875,49.100921630859375,0.0761541500687599,0.062928095459938,3.7611377239227295,0.5398380756378174,223041.453125,40714.7734375,0.8564738631248474,9417.669921875,43.12947082519531,62.39067840576172,0.5808238387107849,90.30271911621094
gat,IEEE24,UK,True,1000,B,2,128,0.001,0.1452144235372543,5711942.5,548.2848510742188,0.0897819399833679,0.1061373427510261,416.9366455078125,3.4784486293792725,19271058.0,3161573.5,274.8490295410156,414860.53125,752.0834350585938,937.9617919921876,6.123445510864258,496.97076416015625
gat,IEEE39,IEEE24,True,0,B,2,128,0.001,0.1635157763957977,15691.8134765625,33.42188262939453,0.1009199768304824,0.1436275839805603,6.255329132080078,0.4200260639190674,48113.5859375,13099.8125,0.8598865866661072,1552.989501953125,42.78156280517578,58.81260299682617,0.5669296383857727,31.526451110839844
gat,IEEE39,IEEE39,False,0,B,2,128,0.001,0.0223039481788873,807.86181640625,4.67392635345459,0.0103620924055576,0.0232545919716358,0.9910401105880736,0.0634117126464843,926.5564575195312,2244.904296875,0.0758164003491401,59.91056442260742,1.8717314004898071,11.638333320617676,0.1609409898519516,5.024699687957764
gat,IEEE39,IEEE118,True,0,B,2,128,0.001,0.1030496880412101,61014.60546875,52.2495002746582,0.0691875517368316,0.0682530254125595,2.819659471511841,0.6109166741371155,184100.234375,47896.8125,0.4813588261604309,12060.9189453125,39.07393646240234,64.49189758300781,0.4438830316066742,104.98828125
gat,IEEE39,UK,True,0,B,2,128,0.001,0.1519034206867218,6250279.0,586.85693359375,0.0909181386232376,0.1321202367544174,279.6977233886719,3.1495585441589355,19761898.0,4898978.0,123.6892547607422,340118.5625,766.8031005859375,1160.0421142578125,3.78875470161438,416.7936706542969
gat,IEEE39,IEEE24,True,100,B,2,128,0.001,0.1659193783998489,16156.5283203125,32.98588562011719,0.0998618602752685,0.1607073992490768,4.459139347076416,0.3559101521968841,47109.96484375,16400.65234375,0.4369612634181976,1115.056396484375,41.82661437988281,63.34502029418945,0.4230983257293701,26.34880828857422
gat,IEEE39,IEEE39,False,100,B,2,128,0.001,0.022400414571166,814.8650512695312,4.850722312927246,0.0102016255259513,0.0235100835561752,1.0798131227493286,0.0669513717293739,898.0813598632812,2294.503173828125,0.0900073274970054,66.78569030761719,2.0014631748199463,12.033317565917969,0.1906827539205551,5.177427768707275
gat,IEEE39,IEEE118,True,100,B,2,128,0.001,0.1061057224869728,64687.1640625,51.41914749145508,0.0708702802658081,0.0737509876489639,2.8832695484161377,0.5467363595962524,193164.234375,55924.0390625,0.503322184085846,9659.892578125,40.20353698730469,72.72750854492188,0.3609419167041778,92.38460540771484
gat,IEEE39,UK,True,100,B,2,128,0.001,0.159195601940155,6864777.5,674.150390625,0.0900250598788261,0.1664104461669922,115.67796325683594,3.0146477222442627,19375568.0,7771915.5,21.157058715820312,311604.75,754.4754028320312,1567.90966796875,1.6268339157104492,372.5898132324219
gat,IEEE39,IEEE24,True,300,B,2,128,0.001,0.4771078526973724,133594.0,71.12081909179688,0.0999653115868568,0.8750097751617432,4.86949348449707,0.3315326869487762,47207.62109375,486200.3125,0.5210848450660706,967.5396118164062,42.36715316772461,217.5631103515625,0.4225516617298126,24.13047218322754
gat,IEEE39,IEEE39,False,300,B,2,128,0.001,0.0222032256424427,800.5818481445312,4.76828145980835,0.0101839341223239,0.0232889056205749,1.1197121143341064,0.0611581169068813,894.9692993164062,2251.533935546875,0.0967817306518554,55.7278938293457,1.955837368965149,12.076650619506836,0.1907366067171096,4.849900722503662
gat,IEEE39,IEEE118,True,300,B,2,128,0.001,0.1070054396986961,65788.84375,56.32291793823242,0.0736698061227798,0.0612649656832218,3.2227296829223637,0.7000523209571838,208726.46875,38591.10546875,0.6288156509399414,15837.1630859375,41.79982376098633,62.4090461730957,0.4547887146472931,120.62800598144533
gat,IEEE39,UK,True,300,B,2,128,0.001,0.2347742766141891,14930190.0,1190.9493408203125,0.0905926600098609,0.3736122846603393,276.58038330078125,5.193928718566895,19620660.0,39175016.0,120.94747924804688,924959.9375,758.685791015625,3283.127685546875,2.870483636856079,719.1136474609375
gat,IEEE39,IEEE24,True,700,B,2,128,0.001,0.173639178276062,17694.9453125,36.8153190612793,0.100519523024559,0.1847905367612838,4.532345294952393,0.3934025168418884,47732.5078125,21684.470703125,0.4514262974262237,1362.3551025390625,42.619998931884766,74.12506866455078,0.4449560940265655,30.07126235961914
gat,IEEE39,IEEE39,False,700,B,2,128,0.001,0.0222709625959396,805.4741821289062,4.814310550689697,0.0104464031755924,0.023089725524187,0.703138530254364,0.0670470669865608,941.6956176757812,2213.18603515625,0.0381647497415542,66.97673034667969,1.8847030401229856,12.017144203186035,0.1209793090820312,5.2344160079956055
gat,IEEE39,IEEE118,True,700,B,2,128,0.001,0.1033381596207618,61356.69140625,52.87516403198242,0.0695837065577507,0.0666937604546547,1.807688593864441,0.645826518535614,186214.53125,45733.37109375,0.1978439688682556,13478.7021484375,39.30046844482422,60.882843017578125,0.2358664870262146,111.08145904541016
gat,IEEE39,UK,True,700,B,2,128,0.001,0.1636991053819656,7258669.0,718.407958984375,0.0904778614640235,0.1795132309198379,173.9961700439453,3.498617887496948,19570962.0,9043984.0,47.86669158935547,419685.4375,759.73876953125,1680.6043701171875,1.8992148637771609,431.3894348144531
gat,IEEE39,IEEE24,True,1000,B,2,128,0.001,0.1641062349081039,15805.3447265625,32.24468994140625,0.1008058860898017,0.1493865102529525,5.889856815338135,0.3444468080997467,48004.859375,14171.3818359375,0.7623428702354431,1044.3843994140625,42.74007797241211,59.94831466674805,0.4961603879928589,25.79421806335449
gat,IEEE39,IEEE39,False,1000,B,2,128,0.001,0.0224895738065242,821.36474609375,5.029837131500244,0.0103385187685489,0.0235463213175535,0.8112342953681946,0.0642371401190757,922.345458984375,2301.582275390625,0.0508011169731617,61.48042297363281,2.287855625152588,12.625426292419434,0.1379954218864441,5.0680694580078125
